Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,3068973,4,5,442,872,436,0,110.5,217.01843,860,0,174.4,383.2738,428.1562594,2.932577119,383621.62,702918.25,1698592,2,3045354,1015118.0,878710.8,1698592,23935,3045113,761278.25,893827.4,1721948,2,0,0,0,0,104,124,1.3033676,1.6292095,0,860,131.4,290.0468,84127.16,0,0,0,1,0,0,0,0,1,146.0,110.5,174.4,0,0,0,0,0,0,4,442,5,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,117803766,22,28,2362,7233,534,0,107.36364,179.02315,1430,0,258.32144,429.46213,81.44900902,0.424434648,2404158.5,11700000.0,58500000,1,118000000,5609703.0,17600000.0,58600000,36,118000000,4359645.0,15600000.0,58600000,1,0,0,0,0,452,572,0.18675125,0.2376834,0,1430,188.13725,345.5346,119394.164,0,0,0,1,0,0,0,0,1,191.9,107.36364,258.32144,0,0,0,0,0,0,22,2362,28,7233,8192,377,21,20,456762.0,523196.78,826718,86806,58400000.0,180206.88,58500000,58300000,Benign
17,47645,2,2,90,212,45,45,45.0,0.0,106,106,106.0,0.0,6338.545493,83.95424494,15881.667,27500.926,47637,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,41.977123,41.977123,45,106,69.4,33.411076,1116.3,0,0,0,0,0,0,0,0,1,86.75,45.0,106.0,0,0,0,0,0,0,2,90,2,212,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,48599,2,2,68,138,34,34,34.0,0.0,69,69,69.0,0.0,4238.770345,82.30622029,16199.667,28053.45,48593,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,41.15311,41.15311,34,69,48.0,19.17029,367.5,0,0,0,0,0,0,0,0,1,60.0,34.0,69.0,0,0,0,0,0,0,2,68,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,39113913,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.051132701,39100000.0,0.0,39100000,39100000,39100000,39100000.0,0.0,39100000,39100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0511327,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0.0,0.0,0,0,39100000.0,0.0,39100000,39100000,DoS GoldenEye
17,67535,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,3612.941438,29.61427408,67535.0,0.0,67535,67535,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.8071375,14.8071375,58,186,100.666664,73.90083,5461.3335,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,0,0,0,0,0,0,1,58,1,186,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,159,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,578616.3522,25157.2327,53.0,89.20202,156,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,12578.616,12578.616,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,97993206,6,8,294,11595,294,0,49.0,120.024994,5792,0,1449.375,1894.6804,121.3247376,0.142867047,7537939.0,27200000.0,98000000,0,98000000,19600000.0,43800000.0,98000000,197,11584,1654.8572,4103.426,10959,0,0,0,0,0,200,264,0.061228734,0.081638314,0,5792,792.6,1525.9053,2328386.8,0,0,0,0,1,0,0,0,1,849.2143,49.0,1449.375,0,0,0,0,0,0,6,294,8,11595,251,235,1,32,464.0,0.0,464,464,98000000.0,0.0,98000000,98000000,DoS Hulk
17,195,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1210256.41,20512.82051,65.0,71.042244,143,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,10256.41,10256.41,35,83,54.2,26.290682,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,118263297,15,16,1694,4356,1031,0,112.933334,260.89172,1430,0,272.25,483.77524,51.15703818,0.262126972,3942110.0,14900000.0,58800000,1,118000000,8447378.0,21300000.0,58800000,45,118000000,7868094.5,20700000.0,59000000,1,0,0,0,0,312,332,0.12683563,0.13529134,0,1430,189.0625,389.24582,151512.31,0,0,0,1,0,0,0,0,1,195.16129,112.933334,272.25,0,0,0,0,0,0,15,1694,16,4356,8192,373,14,20,295289.0,81255.055,352745,237833,58700000.0,65391.113,58800000,58700000,Benign
6,100437892,7,8,744,11595,363,0,106.28571,175.38977,7240,0,1449.375,2446.64,122.8520407,0.149346026,7174135.0,26700000.0,100000000,1,100000000,16700000.0,40800000.0,100000000,1,100000000,14300000.0,37800000.0,100000000,48,0,0,0,0,196,264,0.06969481,0.079651214,0,7240,771.5625,1815.6096,3296438.5,1,0,0,0,0,0,0,0,1,823.0,106.28571,1449.375,0,0,0,0,0,0,7,744,8,11595,0,235,4,20,8007.0,0.0,8007,8007,100000000.0,0.0,100000000,100000000,DoS Hulk
6,84605352,10,9,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.224572081,4700297.5,5112597.5,10200000,23550,84600000,9400595.0,2518231.0,10200000,2685312,81900000,10200000.0,847.56134,10200000,10200000,0,0,0,0,320,288,0.11819583,0.106376246,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,9,0,303,296,0,32,23957.75,729.6754,25702,23550,10200000.0,740.6801,10200000,10200000,Benign
6,10575711,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.836688711,0.472781452,2643927.8,5285191.0,10600000,1,10600000,2643927.8,5285191.0,10600000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.47278145,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3997.0,0.0,3997,3997,10600000.0,0.0,10600000,10600000,DDoS
6,1684250,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,14.24966602,2.374944337,561416.7,971700.7,1683440,394,1684250,561416.7,971700.7,1683440,394,0,0.0,0.0,0,0,0,0,0,0,80,0,2.3749444,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,753519,6,8,963,3261,421,0,160.5,189.54868,1400,0,407.625,581.04065,5605.698065,18.57949169,57963.0,90041.45,190532,1,563460,112692.0,102137.56,190926,361,568330,81190.0,101179.96,191998,1,0,0,0,0,132,172,7.9626393,10.616853,0,1400,281.6,450.1785,202660.69,0,0,0,1,0,0,0,0,1,301.7143,160.5,407.625,0,0,0,0,0,0,6,963,8,3261,8192,14472,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5708210,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.700745067,1902736.6,3238390.2,5641913,104,5708210,2854105.0,3942556.0,5641913,66297,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5255588,0.17518626,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,218,2,2,76,484,38,38,38.0,0.0,242,242,242.0,0.0,2568807.339,18348.62385,72.666664,119.80122,211,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,9174.312,9174.312,38,242,119.6,111.735405,12484.8,0,0,0,0,0,0,0,0,1,149.5,38.0,242.0,0,0,0,0,0,0,2,76,2,484,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,118694272,24,20,873,9803,249,0,36.375,69.194,1418,0,490.15,625.971,89.94536821,0.370700281,2760332.0,12500000.0,58900000,1,119000000,5160620.5,16900000.0,58900000,1,119000000,6245099.5,18500000.0,59000000,4,0,0,0,0,776,648,0.20220016,0.16850013,0,1418,237.24445,473.35718,224067.0,0,0,0,1,0,0,0,0,0,242.63637,36.375,490.15,0,0,0,0,0,0,24,873,20,9803,29200,357,8,32,710414.0,893268.2,1342050,78778,58600000.0,437611.4,58900000,58300000,Benign
6,427670,3,4,682,421,682,0,227.33333,393.75287,421,0,105.25,210.5,2579.091355,16.36776019,71278.336,109706.13,212961,4,213683,106841.5,150393.83,213186,497,214709,71569.664,122982.375,213576,4,0,0,0,0,108,136,7.0147543,9.353005,0,682,137.875,264.6531,70041.266,0,0,0,1,0,0,0,0,1,157.57143,227.33333,105.25,0,0,0,0,0,0,3,682,4,421,65535,5062,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,1196,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,334448.1605,3344.481605,398.66666,684.4489,1189,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,1672.2408,1672.2408,36,164,87.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,8009825,2,0,74,0,37,37,37.0,0.0,0,0,0.0,0.0,9.238653778,0.249693345,8009825.0,0.0,8009825,8009825,8009825,8009825.0,0.0,8009825,8009825,0,0.0,0.0,0,0,1,0,0,0,64,0,0.24969335,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,0,0,0,0,0,0,2,74,0,0,32832,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,70,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,171428.5714,28571.42857,70.0,0.0,70,70,70,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0,0,0,40,0,28571.428,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,64130,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1204519,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.490620737,602259.5,851661.3,1204475,44,0,0.0,0.0,0,0,1204475,1204475.0,0.0,1204475,1204475,0,0,0,0,20,40,0.83020693,1.6604139,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,33,308,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,97871,15,14,1677,19844,1429,0,111.8,366.6324,2896,0,1417.4286,1076.3601,219891.4898,296.308406,3495.3928,7949.491,23026,3,97871,6990.7856,10939.213,25475,3,52657,4050.5386,8740.955,23814,48,0,0,0,0,492,456,153.26297,143.04544,0,2896,717.36664,1014.0313,1028259.56,0,0,0,1,0,0,0,0,0,742.10345,111.8,1417.4286,0,0,0,0,0,0,15,1677,14,19844,65535,1028,5,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1125,9,6,3130,3124,1565,0,347.77777,690.10016,1562,0,520.6667,806.61334,5559111.111,13333.33333,80.35714,213.99088,820,1,1125,140.625,301.96732,884,1,1015,203.0,349.2256,820,3,0,0,0,0,304,208,8000.0,5333.3335,0,1565,390.875,699.2189,488907.06,0,0,0,1,0,0,0,0,0,416.93332,347.77777,520.6667,0,0,0,0,0,0,9,3130,6,3124,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,144870,2,2,82,206,41,41,41.0,0.0,103,103,103.0,0.0,1987.989232,27.61096155,48290.0,83626.875,144854,4,12,12.0,0.0,12,12,4,4.0,0.0,4,4,0,0,0,0,64,64,13.805481,13.805481,41,103,65.8,33.958797,1153.2,0,0,0,0,0,0,0,0,1,82.25,41.0,103.0,0,0,0,0,0,0,2,82,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5682535,5,1,123,46,46,0,24.6,23.276598,46,46,46.0,0.0,29.74024797,1.055866792,1136507.0,2518528.8,5641703,3,5682535,1420633.8,2814095.2,5641703,3,0,0.0,0.0,0,0,1,0,0,0,160,32,0.879889,0.1759778,0,46,30.714285,21.684975,470.2381,0,1,0,0,1,0,0,0,0,35.833332,24.6,46.0,0,0,0,0,0,0,5,123,1,46,332,391,2,32,36991.0,0.0,36991,36991,5641703.0,0.0,5641703,5641703,Benign
6,23136,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86.44536653,23136.0,0.0,23136,23136,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.222683,43.222683,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,290,972,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22727.273,22727.273,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,83502443,7,6,372,11595,372,0,53.142857,140.60278,4344,0,1932.5,1754.8314,143.3131723,0.155684068,6958537.0,24100000.0,83400000,3,83400000,13900000.0,34000000.0,83400000,3,123786,24757.2,48226.992,110438,16,0,0,0,0,232,200,0.08382988,0.07185418,0,4344,854.7857,1460.0756,2131820.8,0,0,0,0,1,0,0,0,0,920.53845,53.142857,1932.5,0,0,0,0,0,0,7,372,6,11595,274,235,1,32,991.0,0.0,991,991,83400000.0,0.0,83400000,83400000,DoS Hulk
17,32072,2,2,68,198,34,34,34.0,0.0,99,99,99.0,0.0,8293.838863,124.7193814,10690.667,18512.447,32067,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,62.35969,62.35969,34,99,60.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,75.0,34.0,99.0,0,0,0,0,0,0,2,68,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,175,2,2,72,206,36,36,36.0,0.0,103,103,103.0,0.0,1588571.429,22857.14286,58.333332,94.97543,168,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11428.571,11428.571,36,103,62.8,36.69741,1346.7,0,0,0,0,0,0,0,0,1,78.5,36.0,103.0,0,0,0,0,0,0,2,72,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,9937727,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.018798967,0.503133161,2484431.8,4965622.0,9932864,4,9937727,2484431.8,4965622.0,9932864,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.5031332,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4863.0,0.0,4863,4863,9932864.0,0.0,9932864,9932864,DDoS
6,3152941,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.514925906,1.585820984,788235.25,1575791.9,3151923,3,3152941,788235.25,1575791.9,3151923,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.585821,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,4085981,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.873742438,0.978957073,1361993.6,2358565.0,4085430,196,4085981,1361993.6,2358565.0,4085430,196,0,0.0,0.0,0,0,0,0,0,0,80,0,0.97895706,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
17,184,2,2,74,270,37,37,37.0,0.0,135,135,135.0,0.0,1869565.217,21739.13043,61.333332,99.304245,176,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,10869.565,10869.565,37,135,76.2,53.67681,2881.2,0,0,0,0,0,0,0,0,1,95.25,37.0,135.0,0,0,0,0,0,0,2,74,2,270,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,171871,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,69.81980672,11.63663445,171871.0,0.0,171871,171871,171871,171871.0,0.0,171871,171871,0,0.0,0.0,0,0,0,0,0,0,40,0,11.636635,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,32627,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,606024,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,39.60239198,6.600398664,202008.0,347295.0,603026,3,606024,202008.0,347295.0,603026,3,0,0.0,0.0,0,0,0,0,0,0,80,0,6.6003985,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,164755,13,11,820,5284,222,0,63.076923,82.746056,1460,0,480.36365,591.1853,37048.95147,145.6708446,7163.2607,12250.439,45247,1,164755,13729.583,15928.37,45247,48,133347,13334.7,23652.516,69466,1,0,0,0,0,272,232,78.905045,66.7658,0,1460,244.16,441.43588,194865.64,0,0,0,1,0,0,0,0,0,254.33333,63.076923,480.36365,0,0,0,0,0,0,13,820,11,5284,8192,1013,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,207,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,1903381.643,19323.6715,69.0,112.583305,199,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,9661.836,9661.836,42,155,87.2,61.89265,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,0,0,0,0,0,0,2,84,2,310,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12658.228,12658.228,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,129,1389,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,9999,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1200.120012,300.030003,4999.5,6936.0103,9904,95,9999,9999.0,0.0,9999,9999,0,0.0,0.0,0,0,0,0,0,0,40,32,200.02,100.01,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
6,1929158,7,9,812,5193,453,0,116.0,168.37755,1669,0,577.0,734.78345,3112.756964,8.29377376,128610.53,153062.05,453279,19,1606853,267808.84,275472.38,623849,18195,1900591,237573.88,185937.16,453279,49,0,0,0,0,152,192,3.628526,4.665248,0,1669,353.2353,584.0984,341170.94,0,0,0,1,0,0,0,0,1,375.3125,116.0,577.0,0,0,0,0,0,0,7,812,9,5193,8192,254,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,183,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1005464.481,21857.9235,61.0,67.44627,134,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,10928.962,10928.962,38,54,44.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,50353,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.71957977,50353.0,0.0,50353,50353,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.85979,19.85979,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,245,117,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.63,13698.63,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,126,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,99837914,7,8,377,11595,353,0,53.857143,131.93993,4344,0,1449.375,1729.3801,119.9143644,0.150243524,7131279.5,26600000.0,99700000,1,99700000,16600000.0,40700000.0,99700000,1,99800000,14300000.0,37700000.0,99700000,18,0,0,0,0,184,264,0.070113644,0.08012988,0,4344,748.625,1388.0094,1926570.1,1,0,0,0,0,0,0,0,1,798.5333,53.857143,1449.375,0,0,0,0,0,0,7,377,8,11595,0,235,4,20,5976.0,0.0,5976,5976,99700000.0,0.0,99700000,99700000,DoS Hulk
17,50243,2,2,74,156,37,37,37.0,0.0,78,78,78.0,0.0,4577.752125,79.61308043,16747.666,29005.21,50240,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,40,64,39.80654,39.80654,37,78,53.4,22.456625,504.3,0,0,0,0,0,0,0,0,1,66.75,37.0,78.0,0,0,0,0,0,0,2,74,2,156,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,9307807,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.578480624,0.429746771,3102602.2,5372960.0,9306762,3,9307807,3102602.2,5372960.0,9306762,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.42974678,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1045.0,0.0,1045,1045,9306762.0,0.0,9306762,9306762,DDoS
17,30726,1,1,38,103,38,38,38.0,0.0,103,103,103.0,0.0,4588.947471,65.09145349,30726.0,0.0,30726,30726,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,32.545727,32.545727,38,103,59.666668,37.527767,1408.3334,0,0,0,0,0,0,0,0,1,89.5,38.0,103.0,0,0,0,0,0,0,1,38,1,103,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5275365,8,6,610,2762,342,0,76.25,125.291374,1380,0,460.33334,682.6995,639.1974773,2.653844805,405797.3,1420629.0,5133517,2,5275365,753623.56,1931467.9,5133517,3,118788,23757.6,38611.125,89508,2,0,0,0,0,172,128,1.5164827,1.137362,0,1380,224.8,462.92596,214300.45,0,0,0,1,0,0,0,0,0,240.85715,76.25,460.33334,0,0,0,0,0,0,8,610,6,2762,8192,4673,7,20,141845.0,0.0,141845,141845,5133517.0,0.0,5133517,5133517,Benign
6,172,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,69767.44186,11627.90698,172.0,0.0,172,172,172,172.0,0.0,172,172,0,0.0,0.0,0,0,0,0,0,0,40,0,11627.907,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,83695,3,7,325,11595,325,0,108.333336,187.63884,4344,0,1656.4286,1547.7377,142421.889,119.4814505,9299.444,24478.076,74115,3,8994,4497.0,6355.4756,8991,3,83569,13928.167,29697.35,74115,48,0,0,0,0,104,232,35.844437,83.63702,0,4344,1083.6364,1441.1079,2076792.0,0,0,0,1,0,0,0,0,2,1192.0,108.333336,1656.4286,0,0,0,0,0,0,3,325,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
6,91792640,7,9,11607,62,4380,0,1658.1428,1762.2728,20,0,6.888889,5.3019915,127.1234818,0.174305914,6119509.5,21500000.0,83600000,1,91800000,15300000.0,37100000.0,91000000,17,91000000,11400000.0,29300000.0,83600000,1,0,0,0,0,152,192,0.07625884,0.09804708,0,4380,686.7647,1366.1627,1866400.5,0,0,0,0,1,1,0,0,1,729.6875,1658.1428,6.888889,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,36378.0,0.0,36378,36378,45500000.0,53900000.0,83600000,7337814,Benign
6,24800664,15,9,2695,1607,606,0,179.66667,264.50647,322,0,178.55556,169.39311,173.4630976,0.967716026,1078289.8,2852196.8,9995632,98,24800000,1771476.0,3531805.2,10000000,123,22400000,2805779.5,4458362.0,10000000,437,0,0,0,0,312,216,0.6048225,0.36289352,0,606,172.08,227.29349,51662.33,0,0,0,1,0,0,0,0,0,179.25,179.66667,178.55556,0,0,0,0,0,0,15,2695,9,1607,8192,1088,7,20,1252972.0,1750697.4,2490902,15042,9970227.0,35928.094,9995632,9944822,Benign
6,183,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,65573.77049,10928.96175,183.0,0.0,183,183,183,183.0,0.0,183,183,0,0.0,0.0,0,0,0,0,0,0,40,0,10928.962,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
